Ano;Território;Desemprego 25-34 anos;Desemprego 35-44 anos;Desemprego 45-54 anos;Desemprego 55+ anos;População com 1º Ciclo;População com 2º Ciclo;População com 3º Ciclo/Secundário;Pré-Escolar;População Empregada - Homens;População Empregada - Mulheres;População Empregada - Total
2012;Ovar;849.5;980.8;950.8;840.8;122.2;207.1;175.7;184.6;;;4101.2
2012;Palmela;790.6;871.1;732.8;541.0;89.5;131.4;103.4;71.0;;;3272.9
2012;Pampilhosa da Serra;23.0;26.8;33.3;26.4;100.0;20.0;37.5;;;;127.1
2012;Paredes;1546.8;1820.7;1878.8;1202.4;94.6;127.9;68.9;195.0;;;7447.9
2012;Paredes de Coura;104.5;114.0;115.7;88.9;160.0;150.0;46.2;50.0;;;504.2
2012;Paços de Ferreira;867.7;1014.0;1307.3;943.5;119.2;130.0;71.3;110.0;;;4705.2
2012;Pedrógão Grande;36.2;39.9;54.7;34.0;;;100.0;;;;193.8
2012;Penacova;153.1;150.2;126.3;113.8;;450.0;775.0;;;;630.7
2012;Penafiel;1187.3;1218.3;1194.5;884.5;174.3;212.5;93.6;225.0;;;5297.5
2012;Penalva do Castelo;91.2;91.8;86.4;75.3;200.0;900.0;164.3;;;;412.5
2012;Penamacor;37.3;46.1;40.2;29.2;;;100.0;;;;178.3
2012;Penedono;40.5;36.2;28.0;17.8;600.0;;;100.0;;;139.1
2012;Penela;50.4;48.2;41.7;40.7;;;166.7;;;;211.5
2012;Peniche;413.9;370.2;377.9;268.0;210.0;280.0;206.3;107.7;;;1634.3
2012;Peso da Régua;299.2;278.6;297.6;201.5;;311.1;268.8;75.0;;;1247.0
2012;Pinhel;88.7;107.3;106.8;66.9;;133.3;233.3;;;;413.9
2012;Pombal;449.7;480.8;450.3;387.3;200.0;291.7;174.5;216.7;;;2037.8
2012;Ponte da Barca;161.9;165.7;164.8;97.7;;500.0;180.0;50.0;;;717.9
2012;Ponte de Lima;497.4;543.2;583.3;427.8;175.0;1400.0;152.1;800.0;;;2335.6
2012;Ponte de Sor;251.8;289.6;407.9;298.7;475.0;460.0;118.2;116.7;;;1406.4
2012;Portalegre;392.5;294.9;268.1;173.0;3100.0;416.7;184.8;136.4;;;1357.0
2012;Portel;94.6;109.8;98.8;72.1;;40.0;150.0;150.0;;;434.4
2012;Portimão;1157.9;1261.9;1096.8;725.5;70.7;129.5;170.8;100.0;;;4710.8
2012;Porto;4238.3;4095.7;4566.7;3282.1;77.3;172.2;128.0;127.9;;;18084.0
2012;Porto de Mós;275.1;338.3;278.7;180.8;190.0;150.0;75.0;450.0;;;1214.5
2012;Proença-a-Nova;68.0;51.0;69.2;71.7;;266.7;84.2;;;;303.5
2012;Póvoa de Lanhoso;273.1;273.9;324.1;281.8;371.4;620.0;157.7;216.7;;;1301.2
2012;Póvoa de Varzim;1012.8;1065.1;1017.3;862.8;150.0;372.0;122.2;55.3;;;4602.8
2012;Redondo;118.6;103.0;103.6;56.2;;200.0;58.8;100.0;;;456.3
2012;Reguengos de Monsaraz;171.0;175.3;155.1;85.2;350.0;533.3;105.6;900.0;;;683.1
2012;Resende;199.0;237.5;247.1;115.1;;200.0;32.5;200.0;;;957.7
2012;Ribeira de Pena;87.8;77.4;108.0;95.5;1000.0;250.0;47.4;;;;436.3
2012;Rio Maior;236.9;250.3;236.1;183.9;53.8;222.2;115.2;200.0;;;1022.7
2012;Sabrosa;99.3;76.3;93.9;70.8;1100.0;66.7;61.5;400.0;;;393.5
2012;Sabugal;107.7;71.9;85.8;55.5;;187.5;200.0;;;;402.4
2012;Salvaterra de Magos;350.3;392.1;412.7;348.6;123.1;58.8;116.0;200.0;;;1709.2
2012;Santa Comba Dão;105.7;101.8;129.1;120.8;;;450.0;450.0;;;528.2
2012;Santa Maria da Feira;1931.3;2167.5;2514.8;1950.0;54.1;217.5;166.7;256.7;;;9788.3
2012;Santa Marta de Penaguião;112.8;106.3;125.7;85.3;;;900.0;;;;487.1
2012;Santarém;839.2;791.8;694.9;495.3;196.7;271.4;265.3;193.3;;;3207.8
2012;Santiago do Cacém;446.1;360.7;319.6;261.6;480.0;194.4;211.4;200.0;;;1588.1
2012;Santo Tirso;1242.0;1389.8;1926.6;1652.6;68.5;205.0;94.5;350.0;;;7083.7
2012;Sardoal;62.8;49.2;45.9;26.5;;;116.7;;;;230.0
2012;Seia;326.3;278.4;360.5;319.9;1800.0;1350.0;330.0;366.7;;;1541.5
2012;Seixal;2244.8;2419.6;1990.2;1599.3;108.4;200.0;283.1;41.9;;;9312.4
2012;Sernancelhe;58.0;49.6;70.8;36.3;;400.0;60.0;700.0;;;277.1
2012;Serpa;226.6;271.3;255.1;174.1;175.0;350.0;76.7;400.0;;;1058.4
2012;Sertã;161.2;189.3;168.5;101.8;;250.0;117.4;225.0;;;783.3
2012;Sesimbra;658.9;744.5;567.9;356.6;103.8;129.4;182.4;160.0;;;2586.0
2012;Setúbal;1812.1;1898.6;1597.0;1166.1;128.9;302.0;268.9;58.3;;;7251.9
2012;Sever do Vouga;107.1;124.8;125.8;143.3;600.0;116.7;93.3;;;;569.8
2012;Silves;485.1;566.2;565.3;360.7;110.5;182.4;98.4;81.8;;;2155.4
2012;Sines;347.2;285.8;230.7;150.8;162.5;650.0;96.3;62.5;;;1204.5
2012;Sintra;5059.4;6218.4;5044.2;3308.9;82.5;139.3;281.7;94.2;;;21835.0
2012;Sobral de Monte Agraço;106.1;138.8;91.4;68.3;80.0;111.1;600.0;66.7;;;457.2
2012;Soure;197.8;192.5;188.7;176.7;850.0;700.0;372.7;350.0;;;848.8
2012;Sousel;68.4;50.9;44.5;29.6;;133.3;87.5;;;;236.0
2012;Sátão;141.3;134.5;160.1;114.0;1400.0;;133.3;;;;646.4
2012;São Brás de Alportel;113.8;122.2;106.9;67.4;600.0;100.0;163.6;500.0;;;462.4
2012;São João da Madeira;308.1;290.5;333.0;236.0;79.2;152.9;108.6;300.0;;;1351.9
2012;São João da Pesqueira;99.3;88.7;70.0;70.2;150.0;200.0;60.0;;;;383.6
2012;São Pedro do Sul;192.8;184.8;159.7;142.0;1100.0;733.3;128.1;750.0;;;810.3
2012;Tabuaço;119.6;103.6;126.3;97.1;;350.0;14.3;;;;519.8
2012;Tarouca;130.0;145.3;150.2;92.0;;600.0;77.8;800.0;;;600.3
2012;Tavira;386.5;424.8;382.3;260.6;92.3;400.0;208.0;54.5;;;1604.3
2012;Terras de Bouro;103.3;114.9;105.9;76.7;;50.0;54.5;100.0;;;466.5
2012;Tomar;542.0;487.2;443.9;286.6;180.8;750.0;270.2;287.5;;;2052.1
2012;Tondela;220.1;211.5;217.1;225.8;2300.0;700.0;300.0;750.0;;;1057.4
2012;Torre de Moncorvo;79.5;79.3;128.9;112.1;;1400.0;161.5;400.0;;;451.1
2012;Torres Novas;421.7;413.7;342.8;264.2;500.0;333.3;246.9;350.0;;;1672.3
2012;Torres Vedras;1054.8;1093.3;818.3;529.7;100.0;137.0;166.3;84.8;;;4138.2
2012;Trancoso;72.2;60.9;67.3;37.7;;900.0;82.4;800.0;;;282.9
2012;Trofa;706.1;949.9;1042.3;767.0;77.4;176.2;121.4;300.0;;;3987.9
2012;Tábua;132.8;154.8;160.8;113.6;450.0;550.0;127.3;400.0;;;685.0
2012;Vagos;246.7;229.8;187.8;165.8;750.0;233.3;144.0;1100.0;;;946.8
2012;Vale de Cambra;233.0;192.3;148.0;143.2;250.0;109.1;159.1;;;;852.3
2012;Valença;197.3;188.6;182.8;125.7;350.0;333.3;110.5;400.0;;;804.5
2012;Valongo;2049.8;2242.0;2138.3;1326.1;109.7;157.8;389.5;200.0;;;9063.3
2012;Valpaços;200.0;195.0;256.7;223.4;2700.0;172.7;95.0;300.0;;;1020.3
2012;Vendas Novas;138.9;135.4;90.9;75.6;225.0;150.0;175.0;100.0;;;526.8
2012;Viana do Alentejo;86.6;79.6;67.9;27.6;700.0;350.0;157.1;75.0;;;308.7
2012;Viana do Castelo;1255.6;1286.3;1271.7;959.6;245.2;297.1;239.0;120.7;;;5421.0
2012;Vidigueira;89.1;79.3;74.5;59.5;250.0;400.0;233.3;400.0;;;350.2
2012;Vieira do Minho;204.5;206.2;220.6;184.5;1500.0;1300.0;61.9;133.3;;;926.6
2012;Vila Flor;85.3;94.3;92.4;81.6;;250.0;90.0;;;;396.6
2012;Vila Franca de Xira;2009.5;2013.7;1629.7;1246.1;70.0;92.9;185.8;55.8;;;7898.0
2012;Vila Nova da Barquinha;100.1;63.8;42.5;32.4;500.0;100.0;177.8;;;;290.6
2012;Vila Nova de Cerveira;91.3;98.3;84.9;90.5;400.0;366.7;84.6;300.0;;;427.2
2012;Vila Nova de Famalicão;1907.6;2238.8;2654.2;2335.8;146.8;196.4;104.0;102.0;;;10283.5
2012;Vila Nova de Foz Côa;91.7;73.9;55.8;52.0;;250.0;266.7;200.0;;;321.1
2012;Vila Nova de Gaia;6893.3;8120.9;8082.3;5381.6;85.1;279.4;250.2;156.2;;;32193.6
2012;Vila Nova de Paiva;61.1;55.5;70.3;62.4;300.0;;72.7;;;;297.8
2012;Vila Nova de Poiares;83.5;101.0;73.0;51.7;;1000.0;141.7;100.0;;;376.9
2012;Vila Pouca de Aguiar;158.4;143.5;188.6;162.6;2000.0;650.0;192.9;700.0;;;756.4
2012;Vila Real;923.9;754.6;670.1;509.1;309.1;242.4;323.9;462.5;;;3274.3
2012;Vila Real de Santo António;369.8;401.1;362.3;230.6;120.0;100.0;122.9;150.0;;;1539.7
2012;Vila Velha de Ródão;24.9;17.1;20.5;40.4;;;200.0;;;;114.6
2012;Vila Verde;705.3;724.5;627.6;458.0;64.6;687.5;196.8;260.0;;;2949.2
2012;Vila Viçosa;131.8;109.8;94.2;37.8;800.0;350.0;100.0;300.0;;;460.0
2012;Vila de Rei;24.7;22.0;24.4;20.0;;;45.5;;;;116.7
2012;Vila do Bispo;49.1;53.6;53.5;43.7;300.0;100.0;60.0;;;;229.2
2012;Vila do Conde;1139.2;1337.8;1418.2;1124.9;96.4;290.6;178.9;205.6;;;5821.4
2012;Vimioso;45.9;31.6;42.0;29.8;;;66.7;;;;177.2
2012;Vinhais;88.6;85.6;101.5;82.2;1400.0;;45.5;;;;399.5
2012;Viseu;1644.6;1302.3;1082.7;987.4;434.4;547.8;287.6;458.8;;;5799.8
2012;Vizela;295.1;396.4;557.1;530.8;52.9;146.7;71.7;80.0;;;2007.9
2012;Vouzela;99.7;95.7;89.8;101.1;;450.0;72.2;;;;450.3
2012;Águeda;593.5;579.3;567.3;435.7;1266.7;188.9;236.8;177.8;;;2581.0
2012;Évora;1018.9;854.7;620.6;415.9;677.8;196.6;280.6;128.0;;;3431.8
2012;Ílhavo;588.4;575.2;502.9;333.7;1075.0;2450.0;375.0;600.0;;;2300.5
2012;Óbidos;133.4;137.7;137.8;107.8;100.0;233.3;73.3;;;;580.4
2013;Abrantes;629.2;628.1;558.9;485.7;2100.0;1650.0;438.1;287.5;2847.0;2334.0;2649.0
2013;Aguiar da Beira;43.5;37.5;59.3;32.9;;;71.4;;361.0;365.0;222.4
2013;Alandroal;73.8;82.9;78.8;49.6;300.0;;100.0;300.0;230.0;291.0;338.6
2013;Albergaria-a-Velha;286.8;307.7;315.1;233.6;650.0;766.7;622.2;271.4;3461.0;2024.0;1321.9
2013;Albufeira;799.3;899.5;817.6;509.6;171.4;269.2;129.4;76.5;6341.0;6934.0;3353.4
2013;Alcanena;131.3;107.9;112.6;81.0;216.7;;1850.0;;2211.0;1594.0;513.7
2013;Alcobaça;642.5;641.7;706.3;562.1;140.7;800.0;237.8;400.0;5673.0;5017.0;2966.0
2013;Alcochete;241.6;319.5;253.7;126.7;122.2;366.7;250.0;38.5;1811.0;1511.0;1026.4
2013;Alcoutim;17.8;19.5;24.4;11.3;200.0;25.0;100.0;33.3;114.0;152.0;83.5
2013;Alcácer do Sal;138.5;122.0;130.9;100.9;140.0;500.0;88.9;266.7;901.0;788.0;582.8
2013;Alenquer;565.0;704.6;572.7;427.3;362.5;320.0;334.8;188.9;5294.0;2920.0;2528.4
2013;Alfândega da Fé;58.8;59.4;78.7;76.7;;500.0;175.0;;186.0;202.0;319.4
2013;Alijó;193.8;154.8;183.3;147.3;1700.0;1100.0;138.5;600.0;795.0;556.0;777.8
2013;Aljezur;63.9;76.7;72.3;55.7;300.0;33.3;40.0;;255.0;330.0;301.0
2013;Aljustrel;101.8;103.3;91.3;67.3;266.7;;118.2;200.0;1113.0;493.0;438.6
2013;Almada;2313.2;2677.6;2468.0;1815.2;141.3;226.8;675.5;96.7;7897.0;9266.0;10317.3
2013;Almeida;63.4;42.1;76.3;47.8;;;175.0;;383.0;393.0;261.8
2013;Almeirim;347.3;368.8;328.8;269.9;133.3;800.0;850.0;400.0;1597.0;1333.0;1470.6
2013;Almodôvar;88.1;86.9;88.2;127.8;;233.3;100.0;700.0;302.0;440.0;473.4
2013;Alpiarça;101.7;106.5;99.9;95.1;350.0;800.0;150.0;;481.0;403.0;456.1
2013;Alter do Chão;55.3;44.0;41.1;29.2;300.0;;250.0;;185.0;229.0;214.8
2013;Alvaiázere;62.1;71.8;69.8;57.0;;300.0;133.3;;607.0;387.0;315.8
2013;Alvito;38.7;33.3;16.4;23.0;;50.0;;;101.0;123.0;135.7
2013;Amadora;2761.9;3057.8;2841.2;2285.8;92.2;275.7;379.5;105.8;14250.0;14839.0;12225.3
2013;Amarante;949.9;1118.4;1221.0;955.6;914.3;338.9;117.6;1650.0;4649.0;2754.0;4921.3
2013;Amares;337.3;368.9;348.7;270.3;;;600.0;;1328.0;749.0;1532.1
2013;Anadia;305.8;310.7;332.2;294.7;485.7;1800.0;646.2;216.7;2673.0;2438.0;1406.4
2013;Ansião;144.8;148.9;172.3;122.2;;1400.0;254.5;140.0;1068.0;912.0;686.8
2013;Arcos de Valdevez;264.1;231.3;260.8;222.5;275.0;;350.0;87.5;1553.0;1671.0;1179.8
2013;Arganil;143.2;129.6;171.4;119.4;400.0;;275.0;;822.0;934.0;676.1
2013;Armamar;81.1;98.8;103.4;68.4;;;150.0;;391.0;295.0;446.0
2013;Arouca;225.3;198.5;238.9;186.1;200.0;300.0;140.0;800.0;2137.0;1338.0;1034.5
2013;Arraiolos;91.3;93.6;82.2;62.2;;;214.3;;505.0;461.0;392.3
2013;Arronches;35.6;20.0;29.3;19.8;100.0;300.0;50.0;200.0;175.0;221.0;140.3
2013;Arruda dos Vinhos;139.1;173.7;133.3;114.7;116.7;1600.0;184.6;62.5;1351.0;923.0;610.9
2013;Aveiro;1263.5;1121.8;968.3;775.9;478.9;685.7;651.1;195.8;12280.0;9544.0;4722.8
2013;Avis;67.2;61.7;60.1;28.0;;200.0;133.3;;388.0;354.0;271.9
2013;Azambuja;269.3;297.7;259.3;205.1;450.0;360.0;100.0;46.7;2543.0;2188.0;1175.0
2013;Baião;437.3;435.0;545.8;363.8;300.0;76.9;58.8;150.0;941.0;665.0;2111.3
2013;Barcelos;1224.9;1258.8;1481.0;1479.8;284.4;650.0;196.9;429.4;12863.0;13626.0;6514.9
2013;Barrancos;30.8;41.6;49.1;19.4;;100.0;33.3;;119.0;109.0;171.2
2013;Barreiro;1242.8;1446.0;1168.7;908.8;151.5;390.0;567.4;86.5;3772.0;3876.0;5344.1
2013;Batalha;150.3;151.8;148.3;137.5;166.7;1000.0;216.7;333.3;2507.0;1789.0;668.9
2013;Beja;671.8;552.8;439.3;281.3;383.3;345.5;336.7;222.2;3037.0;2851.0;2301.6
2013;Belmonte;113.8;119.5;131.3;80.2;;;425.0;;408.0;645.0;498.7
2013;Benavente;457.4;573.5;485.7;327.7;700.0;357.1;171.4;320.0;3245.0;2436.0;2102.1
2013;Bombarral;158.9;182.2;174.2;130.3;550.0;1200.0;850.0;333.3;761.0;837.0;730.0
2013;Borba;118.1;117.3;122.8;52.0;;;175.0;;458.0;368.0;474.3
2013;Boticas;68.8;58.7;73.6;92.6;;500.0;250.0;;307.0;323.0;331.4
2013;Braga;3432.9;3397.3;3244.8;2737.3;293.8;836.7;404.8;218.2;22399.0;17001.0;14454.8
2013;Bragança;666.9;545.7;376.9;337.3;1500.0;1083.3;662.5;327.3;2372.0;2283.0;2258.7
2013;Cabeceiras de Basto;311.9;342.9;358.5;192.1;3500.0;800.0;72.7;1000.0;907.0;818.0;1488.3
2013;Cadaval;171.3;195.8;180.8;129.2;133.3;800.0;163.6;1000.0;839.0;874.0;768.8
2013;Caldas da Rainha;714.8;799.0;698.3;526.8;164.7;148.6;150.4;370.0;4142.0;4220.0;3101.1
2013;Calheta [R.A.M.];;;;;;;;;859.0;483.0;1342.0
2013;Caminha;245.6;220.8;224.3;174.1;533.3;;1850.0;150.0;822.0;927.0;963.0
2013;Campo Maior;153.8;137.5;124.3;85.3;;;61.1;50.0;1062.0;832.0;605.5
2013;Cantanhede;451.2;427.3;369.8;342.1;642.9;940.0;547.1;275.0;3694.0;2834.0;1816.0
2013;Carrazeda de Ansiães;81.8;86.8;59.1;42.8;;;266.7;66.7;274.0;257.0;323.0
2013;Carregal do Sal;120.2;116.6;139.1;117.8;;;288.9;;651.0;624.0;581.5
2013;Cartaxo;309.7;379.6;307.0;228.4;333.3;900.0;276.2;133.3;1364.0;1313.0;1355.9
2013;Cascais;2500.8;3113.3;2852.3;2285.1;72.9;247.4;332.4;108.0;15846.0;14691.0;11941.7
2013;Castanheira de Pêra;34.3;38.3;63.3;43.3;;200.0;66.7;;153.0;250.0;205.6
2013;Castelo Branco;983.8;911.3;810.8;680.3;709.1;1100.0;541.9;1000.0;4891.0;4500.0;3830.0
2013;Castelo de Paiva;253.2;332.0;397.2;252.4;107.7;75.0;46.4;500.0;991.0;1173.0;1413.2
2013;Castelo de Vide;40.2;39.5;32.1;20.3;;700.0;166.7;;178.0;261.0;160.3
2013;Castro Daire;183.0;189.3;205.2;173.4;2300.0;;131.6;;880.0;566.0;915.4
2013;Castro Marim;94.4;104.5;104.3;83.1;100.0;;100.0;100.0;310.0;357.0;445.7
2013;Castro Verde;98.6;87.9;75.1;72.4;;;177.8;;2122.0;567.0;398.9
2013;Celorico da Beira;115.3;95.6;99.0;100.1;;;175.0;;350.0;602.0;484.8
2013;Celorico de Basto;370.4;415.2;435.5;276.9;2800.0;566.7;47.8;;977.0;721.0;1781.9
2013;Chamusca;113.3;113.9;114.1;111.7;;;340.0;;822.0;601.0;516.3
2013;Chaves;658.6;569.8;572.1;508.2;1050.0;5500.0;552.4;125.0;2488.0;2336.0;2656.5
2013;Cinfães;385.0;505.8;534.9;425.2;1250.0;240.0;38.5;;934.0;407.0;2144.2
2013;Coimbra;2404.6;2058.1;1841.7;1279.3;256.4;582.1;574.5;120.0;14091.0;14682.0;8692.3
2013;Condeixa-a-Nova;199.6;223.8;175.3;123.3;1300.0;2900.0;900.0;650.0;871.0;865.0;822.3
2013;Constância;68.1;50.6;45.1;30.6;;;400.0;;527.0;314.0;232.0
2013;Coruche;209.3;241.8;283.9;296.1;600.0;225.0;320.0;400.0;1530.0;1170.0;1162.8
2013;Covilhã;803.9;735.1;830.9;787.9;164.1;540.0;358.3;490.0;4068.0;3648.0;3589.8
2013;Crato;48.4;44.6;35.8;39.4;;;125.0;200.0;161.0;250.0;197.2
2013;Cuba;69.8;62.9;59.3;35.5;600.0;200.0;300.0;;152.0;162.0;274.8
2013;Câmara de Lobos;;;;;;;;;1232.0;716.0;1948.0
2013;Elvas;501.2;421.3;376.6;181.4;733.3;342.9;203.7;350.0;1537.0;1179.0;1840.1
2013;Entroncamento;289.8;266.5;163.5;97.8;146.7;266.7;618.2;75.0;1592.0;1125.0;959.4
2013;Espinho;666.3;736.4;885.1;660.3;245.5;900.0;287.2;550.0;1806.0;1905.0;3408.1
2013;Esposende;405.3;367.3;410.6;362.0;625.0;1075.0;645.5;233.3;2589.0;2513.0;1820.4
2013;Estarreja;337.9;315.0;354.2;287.8;228.6;1300.0;350.0;137.5;3177.0;1505.0;1533.5
2013;Estremoz;214.3;197.4;186.9;106.4;700.0;800.0;341.7;120.0;1038.0;1081.0;868.7
2013;Fafe;788.8;727.1;885.1;989.8;490.0;675.0;166.7;123.8;3942.0;4639.0;4039.2
2013;Faro;983.2;1088.2;956.8;711.6;150.0;690.0;343.6;37.0;6867.0;7300.0;4169.7
2013;Felgueiras;558.6;488.6;713.3;740.8;328.6;420.0;73.1;92.0;8892.0;8415.0;2923.6
2013;Ferreira do Alentejo;127.8;123.3;122.4;132.5;300.0;200.0;80.0;;702.0;511.0;596.5
2013;Ferreira do Zêzere;69.6;76.3;68.5;45.0;41.7;166.7;160.0;250.0;717.0;579.0;305.0
2013;Figueira da Foz;941.8;1108.4;975.0;824.1;336.8;1650.0;970.0;333.3;6686.0;4824.0;4374.1
2013;Figueira de Castelo Rodrigo;64.7;68.3;58.7;30.0;;;200.0;150.0;271.0;327.0;265.6
2013;Figueiró dos Vinhos;87.6;78.5;104.3;98.5;300.0;;400.0;;284.0;335.0;444.2
2013;Fornos de Algodres;51.3;53.1;76.4;51.7;;;100.0;;242.0;266.0;278.5
2013;Freixo de Espada à Cinta;63.9;65.8;61.8;50.0;;400.0;44.4;150.0;236.0;180.0;268.9
2013;Fronteira;55.1;45.2;46.6;37.3;;166.7;40.0;;227.0;200.0;222.0
2013;Funchal;;;;;;;;;13684.0;13736.0;27420.0
2013;Fundão;442.8;372.5;472.6;389.6;;1133.3;357.1;1000.0;2176.0;2017.0;1892.0
2013;Gavião;45.3;50.8;52.7;26.4;;200.0;100.0;;99.0;197.0;217.4
2013;Golegã;68.3;62.3;58.9;23.0;;;1800.0;250.0;346.0;373.0;249.2
2013;Gondomar;3447.3;3998.3;4349.8;2771.3;175.4;736.0;381.3;312.5;8271.0;6035.0;16703.3
2013;Gouveia;162.5;153.5;203.8;220.3;;1700.0;512.5;1700.0;623.0;828.0;864.9
2013;Grândola;165.2;135.3;132.8;117.6;400.0;1300.0;366.7;225.0;806.0;866.0;644.3
2013;Guarda;666.4;655.8;644.7;459.6;1171.4;1060.0;418.2;783.3;4054.0;3156.0;2770.9
2013;Guimarães;2345.0;2478.2;3453.7;3502.8;283.0;440.6;205.2;128.0;21436.0;19203.0;13287.5
2013;Góis;48.3;39.7;43.6;28.0;;400.0;400.0;100.0;217.0;310.0;187.2
2013;Idanha-a-Nova;110.3;107.8;88.4;97.5;;300.0;216.7;250.0;529.0;492.0;466.1
2013;Lagoa;356.7;406.8;422.4;301.4;50.0;190.9;100.0;100.0;2285.0;2210.0;1651.3
2013;Lagos;446.3;578.5;563.2;360.5;100.0;208.3;278.9;93.8;2479.0;2986.0;2197.1
2013;Lamego;765.0;699.8;753.3;538.8;1300.0;850.0;304.0;300.0;1608.0;1403.0;3181.2
2013;Leiria;1651.6;1578.6;1462.8;1073.0;253.5;496.0;338.8;194.4;17298.0;12814.0;6642.8
2013;Loulé;1085.8;1184.3;1115.7;801.5;120.5;485.7;169.7;164.3;8927.0;7247.0;4629.8
2013;Loures;2684.0;2876.8;2567.7;2152.9;72.2;148.3;325.0;82.1;22202.0;14568.0;11562.8
2013;Lourinhã;340.6;379.4;324.7;211.8;192.3;428.6;287.5;375.0;1555.0;1442.0;1435.8
2013;Lousada;726.6;754.3;962.9;793.8;171.4;269.2;48.2;288.9;3858.0;4308.0;3757.9
2013;Lousã;279.0;281.2;257.8;133.8;;;2650.0;800.0;1159.0;969.0;1128.0
2013;Macedo de Cavaleiros;238.3;209.4;209.8;203.7;2400.0;550.0;206.7;1200.0;828.0;637.0;994.9
2013;Machico;;;;;;;;;1130.0;929.0;2059.0
2013;Mafra;832.7;1138.3;864.8;528.8;117.9;263.6;118.9;113.8;9153.0;4831.0;3686.4
2013;Maia;2386.3;2960.0;3002.9;2023.8;197.9;455.6;379.3;122.7;21996.0;13725.0;11617.4
2013;Mangualde;300.9;269.8;287.7;275.9;1250.0;3000.0;1000.0;750.0;3145.0;1543.0;1303.6
2013;Manteigas;38.7;40.1;61.4;48.2;;500.0;66.7;;195.0;207.0;216.1
2013;Marco de Canaveses;1072.3;1247.0;1240.8;802.7;625.0;217.6;81.0;1333.3;4889.0;2510.0;5222.1
2013;Marinha Grande;460.6;538.1;531.3;326.3;183.3;850.0;344.4;192.3;6055.0;3544.0;2131.0
2013;Marvão;34.8;35.3;32.6;25.7;;200.0;200.0;;122.0;227.0;153.8
2013;Matosinhos;2821.8;3061.1;3330.5;2693.6;148.8;532.6;642.7;172.2;22835.0;19123.0;13237.2
2013;Mação;64.3;54.4;61.6;59.1;;600.0;66.7;;471.0;458.0;283.8
2013;Mealhada;248.8;220.7;197.9;197.7;1500.0;2600.0;1533.3;157.1;2473.0;1388.0;1011.3
2013;Melgaço;73.9;57.3;41.7;28.7;;800.0;700.0;;334.0;422.0;250.6
2013;Mesão Frio;92.4;86.3;109.2;77.5;;300.0;225.0;;186.0;171.0;446.3
2013;Mira;177.5;153.4;162.3;152.4;400.0;1300.0;3400.0;;785.0;790.0;723.9
2013;Miranda do Corvo;166.8;149.3;156.8;93.8;;1350.0;362.5;;527.0;486.0;669.9
2013;Miranda do Douro;96.8;74.8;59.5;52.7;;900.0;271.4;;435.0;453.0;325.2
2013;Mirandela;450.4;402.2;404.3;338.8;;3500.0;431.3;366.7;1453.0;1449.0;1881.8
2013;Mogadouro;124.1;97.0;117.8;99.3;;1100.0;157.1;;427.0;358.0;503.2
2013;Moimenta da Beira;185.8;141.8;176.9;151.0;2200.0;400.0;147.1;433.3;677.0;562.0;779.3
2013;Moita;1155.3;1266.3;1136.1;817.6;250.0;440.0;515.4;107.1;2320.0;2001.0;4939.8
2013;Monchique;68.8;74.9;100.8;90.5;900.0;500.0;75.0;300.0;291.0;325.0;367.5
2013;Mondim de Basto;121.4;106.5;120.1;94.0;1500.0;233.3;125.0;;272.0;227.0;548.8
2013;Monforte;58.5;55.8;37.0;24.5;;200.0;40.0;200.0;213.0;228.0;230.5
2013;Montalegre;102.7;93.7;103.4;71.8;;700.0;61.5;;396.0;327.0;439.6
2013;Montemor-o-Novo;195.2;183.8;161.4;135.8;1000.0;1400.0;480.0;225.0;1488.0;1162.0;795.8
2013;Montemor-o-Velho;432.3;423.0;380.9;264.2;;3700.0;1080.0;466.7;1091.0;1164.0;1716.3
2013;Montijo;857.8;1037.7;817.9;550.0;107.7;161.9;776.9;90.5;3429.0;3934.0;3672.8
2013;Monção;198.3;154.2;126.3;124.3;440.0;2100.0;800.0;1300.0;1222.0;1096.0;727.2
2013;Mora;41.1;58.4;53.2;63.1;120.0;;233.3;400.0;333.0;376.0;254.2
2013;Mortágua;75.6;63.3;60.8;71.0;;900.0;271.4;300.0;979.0;775.0;321.1
2013;Moura;368.8;356.2;333.8;244.2;400.0;140.0;217.6;366.7;1000.0;737.0;1528.6
2013;Mourão;56.3;62.3;38.2;29.4;100.0;100.0;25.0;;91.0;130.0;231.2
2013;Murtosa;122.0;122.8;102.3;72.7;800.0;400.0;214.3;266.7;611.0;623.0;492.3
2013;Murça;90.9;87.3;89.8;80.3;500.0;;166.7;300.0;229.0;225.0;395.5
2013;Mértola;67.5;80.3;88.0;73.1;250.0;200.0;125.0;700.0;421.0;366.0;374.5
2013;Mêda;39.2;34.3;40.8;17.7;;;;;261.0;228.0;155.1
2013;Nazaré;230.2;202.2;198.8;121.9;900.0;450.0;262.5;200.0;859.0;1104.0;875.7
2013;Nelas;201.9;186.0;185.6;197.3;550.0;;291.7;275.0;1157.0;861.0;893.4
2013;Nisa;93.3;88.7;80.8;63.8;;;300.0;;284.0;416.0;377.6
2013;Odemira;320.0;331.8;350.5;326.5;222.2;211.1;133.3;92.3;2095.0;2079.0;1488.8
2013;Odivelas;1816.3;2192.5;1729.3;1523.7;112.7;352.4;457.3;68.6;6954.0;5603.0;7981.9
