Ano,25-34,Básico - 1º Ciclo,Básico - 2º Ciclo,Básico - 3º Ciclo e secundário,Educação Pré-Escolar,Homens
2010,47.1,175.0,50.0,33.3,606.0225288159273,4006.4644790257103
2010,100.6,275.0,250.0,36.1,100.0,4006.4644790257103
2010,53.3,908.5050445103858,997.7471821756225,22.2,100.0,4006.4644790257103
2010,75.8,533.3,71.4,15.0,16.7,4006.4644790257103
2010,130.9,66.7,90.0,88.0,37.5,4006.4644790257103
2010,259.1,255.6,253.8,211.8,62.5,4006.4644790257103
2010,657.9,71.7,59.6,130.9,61.9,4006.4644790257103
2010,153.4,250.0,420.0,61.1,300.0,4006.4644790257103
2010,36.8,133.3,133.3,27.8,100.0,4006.4644790257103
2010,52.1,1100.0,800.0,121.4,133.3,4006.4644790257103
2010,247.7,76.9,72.7,59.6,66.7,4006.4644790257103
2010,41.4,908.5050445103858,57.1,8.3,100.0,4006.4644790257103
2010,120.3,64.3,66.7,44.0,400.0,4006.4644790257103
2010,67.4,200.0,250.0,57.1,100.0,4006.4644790257103
2010,60.7,75.0,50.0,20.7,33.3,4006.4644790257103
2010,37.2,150.0,250.0,26.7,606.0225288159273,4006.4644790257103
2010,202.8,200.0,242.9,57.1,80.0,4006.4644790257103
2010,184.8,91.7,420.0,40.9,85.7,4006.4644790257103
2010,64.2,50.0,133.3,45.0,606.0225288159273,4006.4644790257103
2010,257.0,47.6,62.5,45.3,37.5,4006.4644790257103
2010,1398.8,44.3,157.8,164.4,66.7,4006.4644790257103
2010,1458.1,47.9,171.9,254.3,48.6,4006.4644790257103
2010,16.3,600.0,20.0,36.4,33.3,4006.4644790257103
2010,703.2,71.4,85.0,60.9,42.9,4006.4644790257103
2010,603.3,40.7,90.0,46.0,60.0,4006.4644790257103
2010,66.2,133.3,150.0,26.0,100.0,4006.4644790257103
2010,238.2,105.9,143.8,56.7,60.0,4006.4644790257103
2010,214.3,146.2,81.8,39.4,50.0,4006.4644790257103
2010,72.5,125.0,33.3,16.7,150.0,4006.4644790257103
2010,369.2,141.7,113.5,64.9,300.0,4006.4644790257103
2010,828.8,74.5,105.1,119.5,73.7,4006.4644790257103
2010,705.4,50.0,78.6,54.0,62.5,4006.4644790257103
2010,14.2,908.5050445103858,50.0,9.1,606.0225288159273,4006.4644790257103
2010,1213.2,55.1,100.0,37.4,131.6,4006.4644790257103
2010,105.6,80.0,100.0,29.2,606.0225288159273,4006.4644790257103
2010,698.9,37.6,54.5,27.3,66.7,4006.4644790257103
2010,34.8,66.7,150.0,44.4,606.0225288159273,4006.4644790257103
2010,123.2,240.0,400.0,200.0,350.0,4006.4644790257103
2010,856.2,78.9,119.6,39.9,128.6,4006.4644790257103
2010,101.9,133.3,160.0,34.5,606.0225288159273,4006.4644790257103
2010,34.5,500.0,997.7471821756225,38.5,200.0,4006.4644790257103
2010,37.6,908.5050445103858,133.3,14.3,50.0,4006.4644790257103
2010,35.2,300.0,800.0,83.3,200.0,4006.4644790257103
2010,382.6,85.0,212.5,127.1,90.9,4006.4644790257103
2010,282.0,275.0,115.8,95.7,30.0,4006.4644790257103
2010,84.3,908.5050445103858,85.7,125.0,1200.0,4006.4644790257103
2010,397.6,70.8,100.0,72.8,87.5,4006.4644790257103
2010,147.3,108.3,157.1,83.3,150.0,4006.4644790257103
2010,464.2,80.4,341.7,80.0,228.6,4006.4644790257103
2010,253.9,140.0,66.7,81.0,87.5,4006.4644790257103
2010,357.2,185.7,136.8,132.7,100.0,4006.4644790257103
2010,84.1,175.0,14.3,46.2,75.0,4006.4644790257103
2010,1058.8,41.1,87.3,104.4,50.0,4006.4644790257103
2010,217.7,133.3,82.4,50.0,220.0,4006.4644790257103
2010,53.8,300.0,300.0,60.0,300.0,4006.4644790257103
2010,262.8,95.7,300.0,70.0,100.0,4006.4644790257103
2010,1012.8,104.5,220.0,74.7,32.6,4006.4644790257103
2010,101.5,175.0,37.5,18.8,100.0,4006.4644790257103
2010,155.9,160.0,220.0,44.4,600.0,4006.4644790257103
2010,179.4,188.9,88.9,18.6,100.0,4006.4644790257103
2010,74.3,566.7,75.0,26.9,606.0225288159273,4006.4644790257103
2010,165.4,52.2,118.8,44.3,133.3,4006.4644790257103
2010,74.3,600.0,50.0,26.3,606.0225288159273,4006.4644790257103
2010,85.0,450.0,162.5,90.0,606.0225288159273,4006.4644790257103
2010,320.6,170.0,50.0,33.3,100.0,4006.4644790257103
2010,89.1,750.0,350.0,65.0,100.0,4006.4644790257103
2010,1843.4,31.2,94.3,75.9,147.4,4006.4644790257103
2010,112.3,1500.0,250.0,140.0,606.0225288159273,4006.4644790257103
2010,585.0,86.8,104.3,107.9,81.0,4006.4644790257103
2010,267.0,129.4,205.6,144.2,62.5,4006.4644790257103
2010,1133.1,35.5,166.0,56.0,163.2,4006.4644790257103
2010,46.3,908.5050445103858,100.0,36.8,606.0225288159273,4006.4644790257103
2010,285.1,360.0,166.7,96.4,150.0,4006.4644790257103
2010,1889.8,68.5,129.1,201.9,30.4,4006.4644790257103
2010,41.5,600.0,150.0,21.4,200.0,4006.4644790257103
2010,182.7,160.0,133.3,30.0,133.3,4006.4644790257103
2010,145.1,450.0,100.0,33.3,200.0,4006.4644790257103
2010,502.0,62.5,93.6,115.8,140.0,4006.4644790257103
2010,1725.0,96.2,281.8,197.2,44.4,4006.4644790257103
2010,80.6,200.0,100.0,30.8,606.0225288159273,4006.4644790257103
2010,533.6,36.6,71.1,56.1,25.0,4006.4644790257103
2010,185.3,93.3,65.0,60.6,35.7,4006.4644790257103
2010,84.4,12.5,70.0,112.5,606.0225288159273,4006.4644790257103
2010,166.8,127.3,200.0,122.9,125.0,4006.4644790257103
2010,62.2,50.0,75.0,17.6,606.0225288159273,4006.4644790257103
2010,155.0,166.7,266.7,47.2,606.0225288159273,4006.4644790257103
2010,78.8,150.0,50.0,43.2,75.0,4006.4644790257103
2010,281.6,54.5,104.0,63.1,228.6,4006.4644790257103
2010,71.0,200.0,120.0,35.3,606.0225288159273,4006.4644790257103
2010,146.7,111.1,300.0,52.5,80.0,4006.4644790257103
2010,74.0,225.0,150.0,3.1,606.0225288159273,4006.4644790257103
2010,101.1,1400.0,157.1,41.2,500.0,4006.4644790257103
2010,293.9,58.8,166.7,98.1,62.5,4006.4644790257103
2010,87.5,71.4,50.0,7.1,50.0,4006.4644790257103
2010,457.3,102.5,160.7,144.6,200.0,4006.4644790257103
2010,175.3,262.5,833.3,111.9,1000.0,4006.4644790257103
2010,97.9,908.5050445103858,700.0,105.9,600.0,4006.4644790257103
2010,310.4,100.0,163.2,94.4,150.0,4006.4644790257103
2010,853.2,42.2,146.3,91.5,57.5,4006.4644790257103
2010,55.7,750.0,46.7,50.0,100.0,4006.4644790257103
2010,663.6,48.9,132.1,64.1,133.3,4006.4644790257103
2010,92.7,77.8,90.0,33.3,200.0,4006.4644790257103
2010,228.2,360.0,340.0,73.7,200.0,4006.4644790257103
2010,225.5,135.7,82.4,72.1,550.0,4006.4644790257103
2010,156.0,108.3,150.0,100.0,100.0,4006.4644790257103
2010,1786.2,62.0,146.3,164.1,81.1,4006.4644790257103
2010,187.9,383.3,466.7,41.7,50.0,4006.4644790257103
2010,117.1,142.9,100.0,81.6,100.0,4006.4644790257103
2010,57.3,600.0,350.0,46.2,100.0,4006.4644790257103
2010,1118.0,161.3,254.0,107.7,109.4,4006.4644790257103
2010,73.2,30.0,700.0,140.0,200.0,4006.4644790257103
2010,219.7,187.5,142.9,41.5,50.0,4006.4644790257103
2010,70.4,350.0,125.0,47.1,100.0,4006.4644790257103
2010,1787.0,39.3,66.2,108.3,44.2,4006.4644790257103
2010,71.8,125.0,150.0,107.1,300.0,4006.4644790257103
2010,80.6,340.0,225.0,33.3,100.0,4006.4644790257103
2010,1659.9,74.1,100.0,46.3,54.8,4006.4644790257103
2010,81.4,908.5050445103858,40.0,84.6,66.7,4006.4644790257103
2010,82.6,166.7,400.0,31.3,606.0225288159273,4006.4644790257103
2010,72.8,300.0,116.7,130.0,100.0,4006.4644790257103
2010,164.3,2400.0,500.0,72.0,200.0,4006.4644790257103
2010,768.0,620.0,195.2,130.6,200.0,4006.4644790257103
2010,317.9,43.8,135.7,54.7,150.0,4006.4644790257103
2010,16.5,908.5050445103858,300.0,33.3,606.0225288159273,4006.4644790257103
2010,589.3,118.9,221.7,56.8,157.1,4006.4644790257103
2010,98.4,150.0,300.0,53.3,40.0,4006.4644790257103
2010,26.3,908.5050445103858,66.7,16.7,606.0225288159273,4006.4644790257103
2010,41.3,33.3,33.3,25.0,606.0225288159273,4006.4644790257103
2010,1218.3,59.3,283.9,103.1,152.6,4006.4644790257103
2010,50.3,908.5050445103858,150.0,42.9,606.0225288159273,4006.4644790257103
2010,89.3,1000.0,500.0,13.3,606.0225288159273,4006.4644790257103
2010,1546.3,318.6,274.5,147.7,169.6,4006.4644790257103
2010,312.1,28.9,80.8,45.6,20.0,4006.4644790257103
2010,54.6,125.0,66.7,39.4,400.0,4006.4644790257103
2010,477.2,142.3,60.9,117.1,47.1,4006.4644790257103
2010,814.0,189.7,206.7,141.2,89.3,4006.4644790257103
2010,553.4,285.7,247.1,172.7,136.4,4006.4644790257103
2010,98.3,60.0,162.5,26.3,225.0,4006.4644790257103
2011,581.1,261.5,253.3,182.5,250.0,4006.4644790257103
2011,42.5,600.0,300.0,18.2,606.0225288159273,4006.4644790257103
2011,63.3,50.0,125.0,46.2,200.0,4006.4644790257103
2011,241.7,227.3,169.2,90.4,150.0,4006.4644790257103
2011,742.3,54.8,83.3,43.3,43.5,4006.4644790257103
2011,124.3,133.3,450.0,133.3,700.0,4006.4644790257103
2011,536.7,60.7,230.8,78.7,122.7,4006.4644790257103
2011,181.4,35.0,84.6,76.3,66.7,4006.4644790257103
2011,17.3,908.5050445103858,16.7,5.3,606.0225288159273,4006.4644790257103
2011,98.9,200.0,60.0,45.2,50.0,4006.4644790257103
2011,480.4,69.0,82.4,120.0,77.8,4006.4644790257103
2011,49.0,908.5050445103858,150.0,33.3,606.0225288159273,4006.4644790257103
2011,159.4,466.7,300.0,58.6,606.0225288159273,4006.4644790257103
2011,55.3,80.0,14.3,50.0,100.0,4006.4644790257103
2011,71.3,166.7,225.0,45.5,66.7,4006.4644790257103
2011,1972.0,62.5,90.1,231.7,75.0,4006.4644790257103
2011,33.3,908.5050445103858,350.0,93.3,400.0,4006.4644790257103
2011,266.2,60.0,94.4,108.1,125.0,4006.4644790257103
2011,69.5,175.0,250.0,33.3,133.3,4006.4644790257103
2011,75.9,908.5050445103858,75.0,50.0,200.0,4006.4644790257103
2011,46.4,100.0,400.0,46.2,200.0,4006.4644790257103
2011,52.0,908.5050445103858,55.6,72.7,200.0,4006.4644790257103
2011,22.9,25.0,20.0,1157.552021089631,300.0,4006.4644790257103
2011,883.9,203.6,148.6,37.7,114.3,4006.4644790257103
2011,253.8,342.9,283.3,80.6,800.0,4006.4644790257103
2011,218.0,320.0,381.8,183.3,75.0,4006.4644790257103
2011,100.0,450.0,118.2,76.9,100.0,4006.4644790257103
2011,196.9,137.5,333.3,78.1,12.5,4006.4644790257103
2011,92.7,233.3,100.0,60.0,300.0,4006.4644790257103
2011,64.2,150.0,125.0,42.9,606.0225288159273,4006.4644790257103
2011,146.1,75.0,81.0,40.0,233.3,4006.4644790257103
2011,58.8,600.0,300.0,50.0,200.0,4006.4644790257103
2011,30.0,300.0,150.0,14.3,100.0,4006.4644790257103
2011,103.1,33.3,110.0,38.9,60.0,4006.4644790257103
2011,1050.3,158.2,233.3,157.1,90.9,4006.4644790257103
2011,42.3,908.5050445103858,100.0,100.0,606.0225288159273,4006.4644790257103
2011,248.1,125.0,58.8,47.6,11.8,4006.4644790257103
2011,378.5,212.5,48.1,10.1,71.4,4006.4644790257103
2011,1032.7,115.0,177.6,63.2,157.1,4006.4644790257103
2011,26.3,908.5050445103858,997.7471821756225,12.5,100.0,4006.4644790257103
2011,1005.4,61.6,133.9,247.9,78.8,4006.4644790257103
2011,113.8,83.3,146.2,50.0,85.7,4006.4644790257103
2011,463.5,135.5,208.3,138.6,113.3,4006.4644790257103
2011,90.1,1100.0,997.7471821756225,216.7,600.0,4006.4644790257103
2011,355.8,73.1,61.5,53.6,109.1,4006.4644790257103
2011,133.8,260.0,240.0,127.8,233.3,4006.4644790257103
2011,75.3,600.0,400.0,112.5,300.0,4006.4644790257103
2011,57.1,908.5050445103858,233.3,50.0,606.0225288159273,4006.4644790257103
2011,511.7,1440.0,471.4,257.6,143.8,4006.4644790257103
2011,314.5,475.0,91.7,15.6,100.0,4006.4644790257103
2011,111.7,56.3,200.0,60.7,200.0,4006.4644790257103
2011,669.3,108.9,106.3,112.3,177.8,4006.4644790257103
2011,185.3,162.5,250.0,84.8,85.7,4006.4644790257103
2011,122.6,200.0,114.3,22.6,606.0225288159273,4006.4644790257103
2011,324.1,321.4,300.0,151.9,154.5,4006.4644790257103
2011,80.3,908.5050445103858,900.0,50.0,66.7,4006.4644790257103
2011,79.3,600.0,250.0,118.2,606.0225288159273,4006.4644790257103
2011,266.9,150.0,117.6,154.5,45.5,4006.4644790257103
2011,1935.2,44.1,165.9,172.7,71.2,4006.4644790257103
2011,30.8,100.0,33.3,20.0,606.0225288159273,4006.4644790257103
2011,632.5,754.5,290.9,189.3,422.2,4006.4644790257103
2011,238.3,75.0,20.7,12.5,42.9,4006.4644790257103
2011,31.8,300.0,997.7471821756225,66.7,100.0,4006.4644790257103
2011,114.8,575.0,700.0,42.5,700.0,4006.4644790257103
2011,70.9,133.3,33.3,60.0,100.0,4006.4644790257103
2011,61.1,33.3,75.0,38.5,300.0,4006.4644790257103
2011,89.6,908.5050445103858,997.7471821756225,30.8,450.0,4006.4644790257103
2011,295.5,166.7,88.2,17.2,606.0225288159273,4006.4644790257103
2011,88.2,80.0,166.7,166.7,606.0225288159273,4006.4644790257103
2011,645.3,1044.4,476.9,135.0,107.7,4006.4644790257103
2011,364.9,72.4,43.8,16.1,150.0,4006.4644790257103
2011,1813.2,138.2,170.3,228.9,79.3,4006.4644790257103
2011,150.1,183.3,337.5,350.0,140.0,4006.4644790257103
2011,59.6,233.3,100.0,54.5,606.0225288159273,4006.4644790257103
2011,190.6,120.0,69.2,141.7,650.0,4006.4644790257103
2011,680.1,757.1,143.8,143.8,300.0,4006.4644790257103
2011,38.4,300.0,997.7471821756225,42.9,100.0,4006.4644790257103
2011,42.4,908.5050445103858,500.0,83.3,50.0,4006.4644790257103
2011,405.8,146.2,181.3,80.6,112.5,4006.4644790257103
2011,250.8,123.5,227.3,206.7,66.7,4006.4644790257103
2011,684.4,100.0,257.9,135.2,280.0,4006.4644790257103
2011,315.8,472.7,410.0,96.4,185.7,4006.4644790257103
2011,266.8,93.8,147.1,116.0,77.8,4006.4644790257103
2011,158.3,66.7,117.6,91.4,50.0,4006.4644790257103
2011,687.8,204.2,435.7,67.8,76.0,4006.4644790257103
2011,897.7,79.7,215.2,160.7,25.7,4006.4644790257103
2011,494.3,162.1,121.6,27.6,42.9,4006.4644790257103
2011,107.3,112.5,997.7471821756225,42.1,150.0,4006.4644790257103
2011,53.3,33.3,100.0,25.9,300.0,4006.4644790257103
2011,828.6,196.7,296.0,395.8,180.0,4006.4644790257103
2011,48.8,908.5050445103858,100.0,66.7,606.0225288159273,4006.4644790257103
2011,66.6,908.5050445103858,200.0,86.7,100.0,4006.4644790257103
2011,45.2,908.5050445103858,150.0,21.4,606.0225288159273,4006.4644790257103
2011,56.8,908.5050445103858,60.0,41.7,66.7,4006.4644790257103
2011,54.3,908.5050445103858,125.0,1157.552021089631,606.0225288159273,4006.4644790257103
2011,336.4,1333.3,253.8,117.4,800.0,4006.4644790257103
2011,43.8,908.5050445103858,100.0,33.3,606.0225288159273,4006.4644790257103
2011,55.4,908.5050445103858,450.0,128.6,500.0,4006.4644790257103
2011,162.3,1200.0,350.0,126.9,1200.0,4006.4644790257103
2011,91.1,100.0,400.0,69.0,250.0,4006.4644790257103
2011,574.8,727.3,260.0,183.8,366.7,4006.4644790257103
2011,1895.7,133.7,136.2,60.8,76.7,4006.4644790257103
2011,29.5,908.5050445103858,60.0,57.1,50.0,4006.4644790257103
2011,74.5,140.0,80.0,50.0,133.3,4006.4644790257103
2011,310.5,36.0,82.1,54.9,23.1,4006.4644790257103
2011,437.1,86.4,154.5,116.9,50.0,4006.4644790257103
2011,527.6,555.6,170.6,100.0,185.7,4006.4644790257103
2011,1218.9,135.5,164.7,116.7,106.3,4006.4644790257103
2011,885.9,67.7,117.6,65.6,85.7,4006.4644790257103
2011,2145.8,35.5,73.8,151.8,47.5,4006.4644790257103
2011,258.1,90.9,138.9,80.0,111.1,4006.4644790257103
2011,532.9,65.2,48.1,19.9,146.2,4006.4644790257103
2011,223.3,220.0,342.9,400.0,333.3,4006.4644790257103
2011,193.8,3000.0,191.7,138.1,500.0,4006.4644790257103
2011,625.1,36.4,62.8,54.1,48.8,4006.4644790257103
2011,1786.6,89.5,160.4,222.9,61.5,4006.4644790257103
2011,212.6,800.0,966.7,211.5,1100.0,4006.4644790257103
2011,33.4,908.5050445103858,997.7471821756225,20.0,606.0225288159273,4006.4644790257103
2011,841.5,261.1,65.5,22.6,387.5,4006.4644790257103
2011,435.9,60.6,136.4,132.3,225.0,4006.4644790257103
2011,18.1,908.5050445103858,125.0,18.2,606.0225288159273,4006.4644790257103
2011,1982.2,88.4,223.9,266.3,98.2,4006.4644790257103
2011,44.6,908.5050445103858,500.0,75.0,400.0,4006.4644790257103
2011,182.1,300.0,483.3,292.9,110.0,4006.4644790257103
2011,50.1,500.0,180.0,61.5,606.0225288159273,4006.4644790257103
2011,108.7,250.0,80.0,35.7,606.0225288159273,4006.4644790257103
2011,122.8,566.7,533.3,147.4,75.0,4006.4644790257103
2011,128.4,200.0,244.4,184.6,606.0225288159273,4006.4644790257103
2011,83.7,908.5050445103858,550.0,166.7,606.0225288159273,4006.4644790257103
2011,357.3,908.5050445103858,355.6,125.5,166.7,4006.4644790257103
2011,75.4,908.5050445103858,228.6,105.3,400.0,4006.4644790257103
2011,121.9,908.5050445103858,333.3,43.6,366.7,4006.4644790257103
2011,957.0,81.0,107.5,177.3,127.3,4006.4644790257103
2011,51.8,400.0,100.0,40.0,606.0225288159273,4006.4644790257103
2011,92.3,500.0,150.0,63.6,100.0,4006.4644790257103
2011,57.9,71.4,997.7471821756225,14.3,50.0,4006.4644790257103
2011,81.8,666.7,83.3,24.1,100.0,4006.4644790257103
2011,121.1,900.0,100.0,115.0,75.0,4006.4644790257103
2011,255.3,625.0,411.1,231.3,100.0,4006.4644790257103
2011,675.2,46.9,64.3,142.9,75.0,4006.4644790257103
2011,121.9,675.0,2200.0,95.5,700.0,4006.4644790257103
2011,39.3,133.3,100.0,63.6,200.0,4006.4644790257103
2011,48.4,1500.0,550.0,160.0,133.3,4006.4644790257103
2011,268.1,80.0,85.7,78.6,57.1,4006.4644790257103
2011,52.3,908.5050445103858,50.0,10.0,50.0,4006.4644790257103
2011,99.3,37.5,107.7,50.0,200.0,4006.4644790257103
2011,62.9,550.0,266.7,53.3,606.0225288159273,4006.4644790257103
2011,50.8,50.0,40.0,31.0,100.0,4006.4644790257103
2011,35.0,908.5050445103858,133.3,33.3,200.0,4006.4644790257103
2011,221.2,260.0,180.0,48.4,133.3,4006.4644790257103
2011,134.6,400.0,733.3,71.9,112.5,4006.4644790257103
2011,61.7,908.5050445103858,500.0,42.9,606.0225288159273,4006.4644790257103
2011,272.9,66.7,57.1,45.2,36.8,4006.4644790257103
2011,1451.0,50.0,120.5,198.4,52.3,4006.4644790257103
2011,1381.6,54.8,153.7,258.6,66.0,4006.4644790257103
2011,15.5,908.5050445103858,100.0,60.0,200.0,4006.4644790257103
2011,676.4,109.7,117.2,91.8,41.7,4006.4644790257103
2011,519.3,69.0,91.7,62.4,90.9,4006.4644790257103
2011,64.3,275.0,250.0,56.3,200.0,4006.4644790257103
2011,234.8,150.0,153.8,102.3,125.0,4006.4644790257103
2011,220.1,475.0,69.6,40.3,100.0,4006.4644790257103
2011,74.0,908.5050445103858,25.0,23.1,300.0,4006.4644790257103
2011,324.0,146.2,120.0,50.9,525.0,4006.4644790257103
2011,685.3,143.8,152.4,107.8,128.6,4006.4644790257103
2011,630.8,42.5,78.3,89.4,61.3,4006.4644790257103
2011,22.1,100.0,50.0,33.3,606.0225288159273,4006.4644790257103
2011,1237.8,72.0,95.3,45.1,128.0,4006.4644790257103
2011,83.8,88.9,150.0,33.3,66.7,4006.4644790257103
2011,643.7,53.1,78.3,38.8,100.0,4006.4644790257103
2011,33.1,908.5050445103858,997.7471821756225,100.0,606.0225288159273,4006.4644790257103
2011,115.8,650.0,375.0,263.6,600.0,4006.4644790257103
2011,903.8,123.1,181.6,50.6,150.0,4006.4644790257103
2011,80.8,200.0,900.0,90.5,606.0225288159273,4006.4644790257103
2011,31.9,908.5050445103858,997.7471821756225,61.5,606.0225288159273,4006.4644790257103
2011,28.2,500.0,500.0,22.2,100.0,4006.4644790257103
2011,39.1,500.0,900.0,150.0,300.0,4006.4644790257103
2011,373.6,116.7,163.2,121.2,109.1,4006.4644790257103
2011,270.0,766.7,141.2,135.5,66.7,4006.4644790257103
2011,78.3,908.5050445103858,50.0,187.5,1300.0,4006.4644790257103
2011,355.9,122.6,106.5,77.3,106.3,4006.4644790257103
2011,145.9,375.0,450.0,126.7,25.0,4006.4644790257103
2011,429.3,100.0,400.0,100.0,154.5,4006.4644790257103
2011,234.3,600.0,177.8,87.2,71.4,4006.4644790257103
2011,353.3,700.0,158.3,141.1,110.0,4006.4644790257103
2011,77.7,150.0,16.7,112.5,66.7,4006.4644790257103
2011,952.1,45.3,87.7,102.1,65.2,4006.4644790257103
2011,218.8,150.0,82.4,45.6,233.3,4006.4644790257103
2011,57.9,500.0,400.0,71.4,606.0225288159273,4006.4644790257103
2011,228.5,137.5,580.0,97.3,200.0,4006.4644790257103
2011,861.0,119.6,226.2,80.1,54.3,4006.4644790257103
2011,81.8,908.5050445103858,57.1,42.9,85.7,4006.4644790257103
2011,138.8,128.6,233.3,45.7,800.0,4006.4644790257103
2011,180.8,600.0,160.0,25.5,75.0,4006.4644790257103
2011,81.5,1400.0,50.0,31.8,606.0225288159273,4006.4644790257103
2011,194.0,82.4,135.7,63.8,122.2,4006.4644790257103
2011,77.8,1000.0,75.0,41.2,606.0225288159273,4006.4644790257103
2011,80.1,908.5050445103858,200.0,116.7,606.0225288159273,4006.4644790257103
2011,294.8,200.0,60.0,60.5,166.7,4006.4644790257103
2011,80.3,908.5050445103858,1300.0,90.0,250.0,4006.4644790257103
2011,1625.0,38.4,118.4,95.7,193.9,4006.4644790257103
2011,100.4,1600.0,700.0,225.0,606.0225288159273,4006.4644790257103
2011,648.3,137.8,126.3,141.4,105.0,4006.4644790257103
2011,244.8,220.0,123.3,180.0,77.8,4006.4644790257103
2011,1053.0,44.0,158.0,65.1,225.0,4006.4644790257103
2011,50.8,908.5050445103858,500.0,72.7,606.0225288159273,4006.4644790257103
2011,269.1,1800.0,183.3,188.2,233.3,4006.4644790257103
2011,1728.8,71.5,133.9,207.5,39.5,4006.4644790257103
2011,44.3,500.0,100.0,33.3,500.0,4006.4644790257103
2011,189.7,50.0,162.5,38.5,350.0,4006.4644790257103
2011,129.2,600.0,120.0,46.7,125.0,4006.4644790257103
2011,513.3,82.9,97.8,126.2,125.0,4006.4644790257103
2011,1510.4,99.1,269.1,195.3,60.0,4006.4644790257103
2011,88.6,750.0,116.7,47.8,606.0225288159273,4006.4644790257103
2011,436.7,56.8,93.1,67.0,69.2,4006.4644790257103
2011,168.1,107.7,260.0,72.4,30.8,4006.4644790257103
2011,72.4,22.2,60.0,111.1,40.0,4006.4644790257103
2011,147.9,566.7,271.4,181.8,100.0,4006.4644790257103
2011,45.8,100.0,150.0,45.5,100.0,4006.4644790257103
2011,124.3,908.5050445103858,1300.0,115.0,606.0225288159273,4006.4644790257103
2011,87.2,100.0,100.0,93.8,133.3,4006.4644790257103
2011,227.8,70.4,96.2,80.2,177.8,4006.4644790257103
2011,67.2,200.0,100.0,41.2,606.0225288159273,4006.4644790257103
2011,155.2,333.3,1050.0,64.7,275.0,4006.4644790257103
2011,77.9,1100.0,120.0,4.5,606.0225288159273,4006.4644790257103
2011,97.8,1600.0,260.0,50.0,350.0,4006.4644790257103
2011,302.3,137.5,314.3,129.3,45.5,4006.4644790257103
2011,91.3,66.7,66.7,8.0,66.7,4006.4644790257103
2011,428.5,148.3,445.5,150.6,250.0,4006.4644790257103
2011,162.4,908.5050445103858,483.3,193.9,1700.0,4006.4644790257103
2011,84.8,908.5050445103858,1300.0,117.6,500.0,4006.4644790257103
2011,349.6,172.2,291.7,150.0,200.0,4006.4644790257103
2011,761.3,51.6,112.7,86.8,61.9,4006.4644790257103
2011,56.3,850.0,133.3,59.1,606.0225288159273,4006.4644790257103
2011,583.8,44.4,138.5,82.9,155.6,4006.4644790257103
2011,94.0,160.0,180.0,56.3,200.0,4006.4644790257103
2011,213.9,340.0,233.3,107.4,400.0,4006.4644790257103
2011,185.8,133.3,66.7,97.4,800.0,4006.4644790257103
2011,148.3,162.5,133.3,100.0,100.0,4006.4644790257103
2011,1709.3,59.3,150.7,181.1,118.2,4006.4644790257103
2011,202.7,442.9,225.0,53.1,300.0,4006.4644790257103
2011,99.5,142.9,72.7,117.9,100.0,4006.4644790257103
2011,58.1,600.0,125.0,84.6,133.3,4006.4644790257103
2011,1066.9,200.0,178.5,136.9,91.7,4006.4644790257103
2011,69.3,50.0,997.7471821756225,140.0,250.0,4006.4644790257103
2011,181.0,1500.0,325.0,34.3,50.0,4006.4644790257103
2011,70.4,700.0,200.0,71.4,100.0,4006.4644790257103
2011,1676.2,45.3,63.4,124.0,50.6,4006.4644790257103
2011,77.5,400.0,166.7,111.8,300.0,4006.4644790257103
2011,74.6,340.0,180.0,40.0,133.3,4006.4644790257103
2011,1460.4,84.5,103.0,49.1,71.0,4006.4644790257103
2011,79.9,908.5050445103858,133.3,127.3,150.0,4006.4644790257103
2011,64.8,166.7,100.0,58.8,606.0225288159273,4006.4644790257103
2011,74.6,908.5050445103858,300.0,187.5,100.0,4006.4644790257103
2011,151.1,2200.0,500.0,60.6,600.0,4006.4644790257103
2011,755.7,118.4,221.6,151.2,162.5,4006.4644790257103
2011,317.7,160.0,112.5,97.9,100.0,4006.4644790257103
2011,13.3,908.5050445103858,300.0,66.7,606.0225288159273,4006.4644790257103
2011,537.3,53.9,271.4,92.7,120.0,4006.4644790257103
2011,101.7,600.0,433.3,105.9,50.0,4006.4644790257103
