01. Ano;02. Nome Região (Portugal);03. Âmbito Geográfico;04. Filtro 1;07. Escala;09. Valor
2009;Corvo;Município;25-34; pessoas;43.377419354838715
2009;Corvo;Município;35-44; pessoas;43.377419354838715
2009;Corvo;Município;45-54; pessoas;43.377419354838715
2009;Corvo;Município;55 ou mais anos; pessoas;43.377419354838715
2009;Corvo;Município;Menos de 25 anos; pessoas;43.377419354838715
2009;Corvo;Município;Total; pessoas;43.377419354838715
2009;Covilhã;Município;25-34; pessoas;755.7
2009;Covilhã;Município;35-44; pessoas;660.2
2009;Covilhã;Município;45-54; pessoas;774.8
2009;Covilhã;Município;55 ou mais anos; pessoas;759.1
2009;Covilhã;Município;Menos de 25 anos; pessoas;445.4
2009;Covilhã;Município;Total; pessoas;3395.2
2009;Crato;Município;25-34; pessoas;41.3
2009;Crato;Município;35-44; pessoas;23.0
2009;Crato;Município;45-54; pessoas;31.2
2009;Crato;Município;55 ou mais anos; pessoas;29.3
2009;Crato;Município;Menos de 25 anos; pessoas;21.3
2009;Crato;Município;Total; pessoas;146.0
2009;Cuba;Município;25-34; pessoas;45.1
2009;Cuba;Município;35-44; pessoas;50.2
2009;Cuba;Município;45-54; pessoas;37.9
2009;Cuba;Município;55 ou mais anos; pessoas;33.3
2009;Cuba;Município;Menos de 25 anos; pessoas;27.4
2009;Cuba;Município;Total; pessoas;193.8
2009;Elvas;Município;25-34; pessoas;337.1
2009;Elvas;Município;35-44; pessoas;270.5
2009;Elvas;Município;45-54; pessoas;210.6
2009;Elvas;Município;55 ou mais anos; pessoas;114.4
2009;Elvas;Município;Menos de 25 anos; pessoas;272.8
2009;Elvas;Município;Total; pessoas;1205.4
2009;Entroncamento;Município;25-34; pessoas;227.3
2009;Entroncamento;Município;35-44; pessoas;156.8
2009;Entroncamento;Município;45-54; pessoas;101.8
2009;Entroncamento;Município;55 ou mais anos; pessoas;88.4
2009;Entroncamento;Município;Menos de 25 anos; pessoas;96.6
2009;Entroncamento;Município;Total; pessoas;670.8
2009;Espinho;Município;25-34; pessoas;640.8
2009;Espinho;Município;35-44; pessoas;700.4
2009;Espinho;Município;45-54; pessoas;756.8
2009;Espinho;Município;55 ou mais anos; pessoas;574.8
2009;Espinho;Município;Menos de 25 anos; pessoas;387.6
2009;Espinho;Município;Total; pessoas;3060.3
2009;Esposende;Município;25-34; pessoas;245.1
2009;Esposende;Município;35-44; pessoas;250.8
2009;Esposende;Município;45-54; pessoas;273.3
2009;Esposende;Município;55 ou mais anos; pessoas;273.1
2009;Esposende;Município;Menos de 25 anos; pessoas;147.2
2009;Esposende;Município;Total; pessoas;1189.3
2009;Estarreja;Município;25-34; pessoas;344.3
2009;Estarreja;Município;35-44; pessoas;298.1
2009;Estarreja;Município;45-54; pessoas;247.3
2009;Estarreja;Município;55 ou mais anos; pessoas;202.2
2009;Estarreja;Município;Menos de 25 anos; pessoas;222.8
2009;Estarreja;Município;Total; pessoas;1314.6
2009;Estremoz;Município;25-34; pessoas;109.3
2009;Estremoz;Município;35-44; pessoas;110.3
2009;Estremoz;Município;45-54; pessoas;91.5
2009;Estremoz;Município;55 ou mais anos; pessoas;61.3
2009;Estremoz;Município;Menos de 25 anos; pessoas;98.8
2009;Estremoz;Município;Total; pessoas;471.2
2009;Évora;Município;25-34; pessoas;754.1
2009;Évora;Município;35-44; pessoas;542.3
2009;Évora;Município;45-54; pessoas;442.9
2009;Évora;Município;55 ou mais anos; pessoas;322.8
2009;Évora;Município;Menos de 25 anos; pessoas;477.5
2009;Évora;Município;Total; pessoas;2539.5
2009;Fafe;Município;25-34; pessoas;639.4
2009;Fafe;Município;35-44; pessoas;630.6
2009;Fafe;Município;45-54; pessoas;949.8
2009;Fafe;Município;55 ou mais anos; pessoas;892.0
2009;Fafe;Município;Menos de 25 anos; pessoas;539.8
2009;Fafe;Município;Total; pessoas;3651.6
2009;Faro;Município;25-34; pessoas;764.6
2009;Faro;Município;35-44; pessoas;529.7
2009;Faro;Município;45-54; pessoas;466.8
2009;Faro;Município;55 ou mais anos; pessoas;361.1
2009;Faro;Município;Menos de 25 anos; pessoas;373.7
2009;Faro;Município;Total; pessoas;2495.8
2009;Felgueiras;Município;25-34; pessoas;651.3
2009;Felgueiras;Município;35-44; pessoas;686.4
2009;Felgueiras;Município;45-54; pessoas;989.2
2009;Felgueiras;Município;55 ou mais anos; pessoas;778.3
2009;Felgueiras;Município;Menos de 25 anos; pessoas;567.4
2009;Felgueiras;Município;Total; pessoas;3672.7
2009;Ferreira do Alentejo;Município;25-34; pessoas;92.9
2009;Ferreira do Alentejo;Município;35-44; pessoas;66.6
2009;Ferreira do Alentejo;Município;45-54; pessoas;66.6
2009;Ferreira do Alentejo;Município;55 ou mais anos; pessoas;73.1
2009;Ferreira do Alentejo;Município;Menos de 25 anos; pessoas;47.8
2009;Ferreira do Alentejo;Município;Total; pessoas;346.9
2009;Ferreira do Zêzere;Município;25-34; pessoas;56.4
2009;Ferreira do Zêzere;Município;35-44; pessoas;33.8
2009;Ferreira do Zêzere;Município;45-54; pessoas;37.8
2009;Ferreira do Zêzere;Município;55 ou mais anos; pessoas;34.1
2009;Ferreira do Zêzere;Município;Menos de 25 anos; pessoas;55.8
2009;Ferreira do Zêzere;Município;Total; pessoas;217.9
2009;Figueira da Foz;Município;25-34; pessoas;895.3
2009;Figueira da Foz;Município;35-44; pessoas;648.1
2009;Figueira da Foz;Município;45-54; pessoas;616.5
2009;Figueira da Foz;Município;55 ou mais anos; pessoas;489.5
2009;Figueira da Foz;Município;Menos de 25 anos; pessoas;461.8
2009;Figueira da Foz;Município;Total; pessoas;3111.2
2009;Figueira de Castelo Rodrigo;Município;25-34; pessoas;44.8
2009;Figueira de Castelo Rodrigo;Município;35-44; pessoas;37.7
2009;Figueira de Castelo Rodrigo;Município;45-54; pessoas;33.6
2009;Figueira de Castelo Rodrigo;Município;55 ou mais anos; pessoas;32.0
2009;Figueira de Castelo Rodrigo;Município;Menos de 25 anos; pessoas;33.4
2009;Figueira de Castelo Rodrigo;Município;Total; pessoas;181.4
2009;Figueiró dos Vinhos;Município;25-34; pessoas;63.3
2009;Figueiró dos Vinhos;Município;35-44; pessoas;63.0
2009;Figueiró dos Vinhos;Município;45-54; pessoas;80.2
2009;Figueiró dos Vinhos;Município;55 ou mais anos; pessoas;68.8
2009;Figueiró dos Vinhos;Município;Menos de 25 anos; pessoas;50.2
2009;Figueiró dos Vinhos;Município;Total; pessoas;325.3
2009;Fornos de Algodres;Município;25-34; pessoas;54.0
2009;Fornos de Algodres;Município;35-44; pessoas;41.7
2009;Fornos de Algodres;Município;45-54; pessoas;70.1
2009;Fornos de Algodres;Município;55 ou mais anos; pessoas;42.1
2009;Fornos de Algodres;Município;Menos de 25 anos; pessoas;29.3
2009;Fornos de Algodres;Município;Total; pessoas;237.1
2009;Freixo de Espada à Cinta;Município;25-34; pessoas;56.5
2009;Freixo de Espada à Cinta;Município;35-44; pessoas;42.8
2009;Freixo de Espada à Cinta;Município;45-54; pessoas;48.8
2009;Freixo de Espada à Cinta;Município;55 ou mais anos; pessoas;21.4
2009;Freixo de Espada à Cinta;Município;Menos de 25 anos; pessoas;38.6
2009;Freixo de Espada à Cinta;Município;Total; pessoas;208.1
2009;Fronteira;Município;25-34; pessoas;47.5
2009;Fronteira;Município;35-44; pessoas;25.8
2009;Fronteira;Município;45-54; pessoas;40.8
2009;Fronteira;Município;55 ou mais anos; pessoas;42.5
2009;Fronteira;Município;Menos de 25 anos; pessoas;24.0
2009;Fronteira;Município;Total; pessoas;180.6
2009;Funchal;Município;25-34; pessoas;9613.699999999999
2009;Funchal;Município;35-44; pessoas;9613.699999999999
2009;Funchal;Município;45-54; pessoas;9613.699999999999
2009;Funchal;Município;55 ou mais anos; pessoas;9613.699999999999
2009;Funchal;Município;Menos de 25 anos; pessoas;9613.699999999999
2009;Funchal;Município;Total; pessoas;9613.699999999999
2009;Fundão;Município;25-34; pessoas;343.5
2009;Fundão;Município;35-44; pessoas;266.8
2009;Fundão;Município;45-54; pessoas;367.2
2009;Fundão;Município;55 ou mais anos; pessoas;260.8
2009;Fundão;Município;Menos de 25 anos; pessoas;217.3
2009;Fundão;Município;Total; pessoas;1455.5
2009;Gavião;Município;25-34; pessoas;44.7
2009;Gavião;Município;35-44; pessoas;32.3
2009;Gavião;Município;45-54; pessoas;39.3
2009;Gavião;Município;55 ou mais anos; pessoas;27.4
2009;Gavião;Município;Menos de 25 anos; pessoas;25.7
2009;Gavião;Município;Total; pessoas;169.4
2009;Góis;Município;25-34; pessoas;31.0
2009;Góis;Município;35-44; pessoas;25.0
2009;Góis;Município;45-54; pessoas;30.5
2009;Góis;Município;55 ou mais anos; pessoas;27.1
2009;Góis;Município;Menos de 25 anos; pessoas;24.4
2009;Góis;Município;Total; pessoas;138.0
2009;Golegã;Município;25-34; pessoas;45.7
2009;Golegã;Município;35-44; pessoas;52.3
2009;Golegã;Município;45-54; pessoas;32.8
2009;Golegã;Município;55 ou mais anos; pessoas;31.3
2009;Golegã;Município;Menos de 25 anos; pessoas;31.3
2009;Golegã;Município;Total; pessoas;193.3
2009;Gondomar;Município;25-34; pessoas;2342.6
2009;Gondomar;Município;35-44; pessoas;2608.3
2009;Gondomar;Município;45-54; pessoas;2828.3
2009;Gondomar;Município;55 ou mais anos; pessoas;1787.2
2009;Gondomar;Município;Menos de 25 anos; pessoas;1345.1
2009;Gondomar;Município;Total; pessoas;10911.5
2009;Gouveia;Município;25-34; pessoas;149.8
2009;Gouveia;Município;35-44; pessoas;145.3
2009;Gouveia;Município;45-54; pessoas;208.8
2009;Gouveia;Município;55 ou mais anos; pessoas;217.1
2009;Gouveia;Município;Menos de 25 anos; pessoas;108.9
2009;Gouveia;Município;Total; pessoas;829.8
2009;Grândola;Município;25-34; pessoas;92.3
2009;Grândola;Município;35-44; pessoas;63.3
2009;Grândola;Município;45-54; pessoas;72.0
2009;Grândola;Município;55 ou mais anos; pessoas;53.6
2009;Grândola;Município;Menos de 25 anos; pessoas;54.8
2009;Grândola;Município;Total; pessoas;336.0
2009;Guarda;Município;25-34; pessoas;440.8
2009;Guarda;Município;35-44; pessoas;342.6
2009;Guarda;Município;45-54; pessoas;420.3
2009;Guarda;Município;55 ou mais anos; pessoas;344.0
2009;Guarda;Município;Menos de 25 anos; pessoas;256.5
2009;Guarda;Município;Total; pessoas;1804.1
2009;Guimarães;Município;25-34; pessoas;2052.5
2009;Guimarães;Município;35-44; pessoas;2426.8
2009;Guimarães;Município;45-54; pessoas;3544.9
2009;Guimarães;Município;55 ou mais anos; pessoas;3008.5
2009;Guimarães;Município;Menos de 25 anos; pessoas;1447.1
2009;Guimarães;Município;Total; pessoas;12479.8
2009;Horta;Município;25-34; pessoas;1198.2779661016948
2009;Horta;Município;35-44; pessoas;1198.2779661016948
2009;Horta;Município;45-54; pessoas;1198.2779661016948
2009;Horta;Município;55 ou mais anos; pessoas;1198.2779661016948
2009;Horta;Município;Menos de 25 anos; pessoas;1198.2779661016948
2009;Horta;Município;Total; pessoas;1198.2779661016948
2009;Idanha-a-Nova;Município;25-34; pessoas;77.5
2009;Idanha-a-Nova;Município;35-44; pessoas;63.3
2009;Idanha-a-Nova;Município;45-54; pessoas;66.0
2009;Idanha-a-Nova;Município;55 ou mais anos; pessoas;70.7
2009;Idanha-a-Nova;Município;Menos de 25 anos; pessoas;38.6
2009;Idanha-a-Nova;Município;Total; pessoas;316.0
2009;Ílhavo;Município;25-34; pessoas;504.8
2009;Ílhavo;Município;35-44; pessoas;398.5
2009;Ílhavo;Município;45-54; pessoas;355.6
2009;Ílhavo;Município;55 ou mais anos; pessoas;263.2
2009;Ílhavo;Município;Menos de 25 anos; pessoas;268.6
2009;Ílhavo;Município;Total; pessoas;1790.7
2009;Lagoa;Município;25-34; pessoas;274.3
2009;Lagoa;Município;35-44; pessoas;271.5
2009;Lagoa;Município;45-54; pessoas;240.1
2009;Lagoa;Município;55 ou mais anos; pessoas;181.9
2009;Lagoa;Município;Menos de 25 anos; pessoas;156.3
2009;Lagoa;Município;Total; pessoas;1124.1
2009;Lagoa [R.A.A.];Município;25-34; pessoas;1318.4421052631578
2009;Lagoa [R.A.A.];Município;35-44; pessoas;1318.4421052631578
2009;Lagoa [R.A.A.];Município;45-54; pessoas;1318.4421052631578
2009;Lagoa [R.A.A.];Município;55 ou mais anos; pessoas;1318.4421052631578
2009;Lagoa [R.A.A.];Município;Menos de 25 anos; pessoas;1318.4421052631578
2009;Lagoa [R.A.A.];Município;Total; pessoas;1318.4421052631578
2009;Lagos;Município;25-34; pessoas;386.3
2009;Lagos;Município;35-44; pessoas;325.5
2009;Lagos;Município;45-54; pessoas;302.3
2009;Lagos;Município;55 ou mais anos; pessoas;151.7
2009;Lagos;Município;Menos de 25 anos; pessoas;243.7
2009;Lagos;Município;Total; pessoas;1409.3
2009;Lajes das Flores;Município;25-34; pessoas;78.0
2009;Lajes das Flores;Município;35-44; pessoas;78.0
2009;Lajes das Flores;Município;45-54; pessoas;78.0
2009;Lajes das Flores;Município;55 ou mais anos; pessoas;78.0
2009;Lajes das Flores;Município;Menos de 25 anos; pessoas;78.0
2009;Lajes das Flores;Município;Total; pessoas;78.0
2009;Lajes do Pico;Município;25-34; pessoas;352.17391304347825
2009;Lajes do Pico;Município;35-44; pessoas;352.17391304347825
2009;Lajes do Pico;Município;45-54; pessoas;352.17391304347825
2009;Lajes do Pico;Município;55 ou mais anos; pessoas;352.17391304347825
2009;Lajes do Pico;Município;Menos de 25 anos; pessoas;352.17391304347825
2009;Lajes do Pico;Município;Total; pessoas;352.17391304347825
2009;Lamego;Município;25-34; pessoas;376.6
2009;Lamego;Município;35-44; pessoas;331.1
2009;Lamego;Município;45-54; pessoas;336.9
2009;Lamego;Município;55 ou mais anos; pessoas;203.6
2009;Lamego;Município;Menos de 25 anos; pessoas;247.9
2009;Lamego;Município;Total; pessoas;1496.1
2009;Leiria;Município;25-34; pessoas;1130.2
2009;Leiria;Município;35-44; pessoas;917.6
2009;Leiria;Município;45-54; pessoas;838.8
2009;Leiria;Município;55 ou mais anos; pessoas;712.5
2009;Leiria;Município;Menos de 25 anos; pessoas;623.8
2009;Leiria;Município;Total; pessoas;4222.8
2009;Lisboa;Município;25-34; pessoas;5436.6
2009;Lisboa;Município;35-44; pessoas;4715.9
2009;Lisboa;Município;45-54; pessoas;4643.4
2009;Lisboa;Município;55 ou mais anos; pessoas;3892.9
2009;Lisboa;Município;Menos de 25 anos; pessoas;2200.0
2009;Lisboa;Município;Total; pessoas;20888.8
2009;Loulé;Município;25-34; pessoas;799.5
2009;Loulé;Município;35-44; pessoas;662.3
2009;Loulé;Município;45-54; pessoas;567.9
2009;Loulé;Município;55 ou mais anos; pessoas;381.3
2009;Loulé;Município;Menos de 25 anos; pessoas;362.3
2009;Loulé;Município;Total; pessoas;2773.3
2009;Loures;Município;25-34; pessoas;1712.2
2009;Loures;Município;35-44; pessoas;1659.9
2009;Loures;Município;45-54; pessoas;1640.8
2009;Loures;Município;55 ou mais anos; pessoas;1505.8
2009;Loures;Município;Menos de 25 anos; pessoas;790.8
2009;Loures;Município;Total; pessoas;7309.5
2009;Lourinhã;Município;25-34; pessoas;268.3
2009;Lourinhã;Município;35-44; pessoas;206.3
2009;Lourinhã;Município;45-54; pessoas;181.4
2009;Lourinhã;Município;55 ou mais anos; pessoas;126.1
2009;Lourinhã;Município;Menos de 25 anos; pessoas;173.4
2009;Lourinhã;Município;Total; pessoas;955.5
2009;Lousã;Município;25-34; pessoas;222.1
2009;Lousã;Município;35-44; pessoas;174.7
2009;Lousã;Município;45-54; pessoas;139.2
2009;Lousã;Município;55 ou mais anos; pessoas;100.4
2009;Lousã;Município;Menos de 25 anos; pessoas;119.5
2009;Lousã;Município;Total; pessoas;755.8
2009;Lousada;Município;25-34; pessoas;532.8
2009;Lousada;Município;35-44; pessoas;543.7
2009;Lousada;Município;45-54; pessoas;563.2
2009;Lousada;Município;55 ou mais anos; pessoas;432.5
2009;Lousada;Município;Menos de 25 anos; pessoas;415.3
2009;Lousada;Município;Total; pessoas;2487.4
2009;Mação;Município;25-34; pessoas;30.8
2009;Mação;Município;35-44; pessoas;22.9
2009;Mação;Município;45-54; pessoas;37.9
2009;Mação;Município;55 ou mais anos; pessoas;27.1
2009;Mação;Município;Menos de 25 anos; pessoas;21.6
2009;Mação;Município;Total; pessoas;140.3
2009;Macedo de Cavaleiros;Município;25-34; pessoas;145.2
2009;Macedo de Cavaleiros;Município;35-44; pessoas;133.8
2009;Macedo de Cavaleiros;Município;45-54; pessoas;179.7
2009;Macedo de Cavaleiros;Município;55 ou mais anos; pessoas;142.3
2009;Macedo de Cavaleiros;Município;Menos de 25 anos; pessoas;101.4
2009;Macedo de Cavaleiros;Município;Total; pessoas;702.3
2009;Machico;Município;25-34; pessoas;1626.4562499999997
2009;Machico;Município;35-44; pessoas;1626.4562499999997
2009;Machico;Município;45-54; pessoas;1626.4562499999997
2009;Machico;Município;55 ou mais anos; pessoas;1626.4562499999997
2009;Machico;Município;Menos de 25 anos; pessoas;1626.4562499999997
2009;Machico;Município;Total; pessoas;1626.4562499999997
2009;Madalena;Município;25-34; pessoas;662.518
2009;Madalena;Município;35-44; pessoas;662.518
2009;Madalena;Município;45-54; pessoas;662.518
2009;Madalena;Município;55 ou mais anos; pessoas;662.518
2009;Madalena;Município;Menos de 25 anos; pessoas;662.518
2009;Madalena;Município;Total; pessoas;662.518
2009;Mafra;Município;25-34; pessoas;680.2
2009;Mafra;Município;35-44; pessoas;576.0
2009;Mafra;Município;45-54; pessoas;416.3
2009;Mafra;Município;55 ou mais anos; pessoas;327.4
2009;Mafra;Município;Menos de 25 anos; pessoas;339.4
2009;Mafra;Município;Total; pessoas;2339.3
2009;Maia;Município;25-34; pessoas;1815.3
2009;Maia;Município;35-44; pessoas;1829.9
2009;Maia;Município;45-54; pessoas;1896.6
2009;Maia;Município;55 ou mais anos; pessoas;1431.3
2009;Maia;Município;Menos de 25 anos; pessoas;877.1
2009;Maia;Município;Total; pessoas;7850.2
2009;Mangualde;Município;25-34; pessoas;239.3
2009;Mangualde;Município;35-44; pessoas;217.2
2009;Mangualde;Município;45-54; pessoas;217.2
2009;Mangualde;Município;55 ou mais anos; pessoas;208.8
2009;Mangualde;Município;Menos de 25 anos; pessoas;200.3
2009;Mangualde;Município;Total; pessoas;1082.8
2009;Manteigas;Município;25-34; pessoas;34.8
2009;Manteigas;Município;35-44; pessoas;27.5
2009;Manteigas;Município;45-54; pessoas;67.9
2009;Manteigas;Município;55 ou mais anos; pessoas;61.0
2009;Manteigas;Município;Menos de 25 anos; pessoas;12.8
2009;Manteigas;Município;Total; pessoas;204.1
2009;Marco de Canaveses;Município;25-34; pessoas;800.1
2009;Marco de Canaveses;Município;35-44; pessoas;854.9
2009;Marco de Canaveses;Município;45-54; pessoas;687.6
2009;Marco de Canaveses;Município;55 ou mais anos; pessoas;491.6
2009;Marco de Canaveses;Município;Menos de 25 anos; pessoas;531.6
2009;Marco de Canaveses;Município;Total; pessoas;3365.8
2009;Marinha Grande;Município;25-34; pessoas;466.5
2009;Marinha Grande;Município;35-44; pessoas;433.8
2009;Marinha Grande;Município;45-54; pessoas;394.8
2009;Marinha Grande;Município;55 ou mais anos; pessoas;281.1
2009;Marinha Grande;Município;Menos de 25 anos; pessoas;223.7
2009;Marinha Grande;Município;Total; pessoas;1799.8
2009;Marvão;Município;25-34; pessoas;21.9
2009;Marvão;Município;35-44; pessoas;20.3
2009;Marvão;Município;45-54; pessoas;23.4
2009;Marvão;Município;55 ou mais anos; pessoas;21.1
2009;Marvão;Município;Menos de 25 anos; pessoas;12.1
2009;Marvão;Município;Total; pessoas;98.8
2009;Matosinhos;Município;25-34; pessoas;1788.6
2009;Matosinhos;Município;35-44; pessoas;1807.8
2009;Matosinhos;Município;45-54; pessoas;2132.4
2009;Matosinhos;Município;55 ou mais anos; pessoas;1887.4
2009;Matosinhos;Município;Menos de 25 anos; pessoas;772.7
2009;Matosinhos;Município;Total; pessoas;8388.8
2009;Mealhada;Município;25-34; pessoas;197.4
2009;Mealhada;Município;35-44; pessoas;121.2
2009;Mealhada;Município;45-54; pessoas;158.8
2009;Mealhada;Município;55 ou mais anos; pessoas;136.8
2009;Mealhada;Município;Menos de 25 anos; pessoas;118.6
2009;Mealhada;Município;Total; pessoas;732.8
2009;Mêda;Município;25-34; pessoas;26.4
2009;Mêda;Município;35-44; pessoas;14.5
2009;Mêda;Município;45-54; pessoas;12.5
2009;Mêda;Município;55 ou mais anos; pessoas;13.3
2009;Mêda;Município;Menos de 25 anos; pessoas;20.2
2009;Mêda;Município;Total; pessoas;86.8
